Loyer au m2,KEY,Prix,Département,ville,Code Postal,Adresse,Type,Nombre de pièces,Surface,Latitude,Longitude,Prix au m2,Mensualité,Coût total des intérêts,Frais de notaire,Loyer mensuel,Taux de rendement
32,75-103,910000,75,PARIS 03,75003,65 RUE DE TURENNE,Appartement,3,62,48.8591620224844,2.36415714768348,14677,4803,530994.57,72800.0,2010,1.59
32,75-103,570000,75,PARIS 03,75003,100 RUE QUINCAMPOIX,Appartement,2,46,48.8630574425003,2.35163214981871,12391,3009,332601.0,45600.0,1491,1.89
32,75-103,483000,75,PARIS 03,75003,1 RUE VOLTA,Appartement,2,44,48.8646513261851,2.35671458351685,10977,2549,281835.58,38640.0,1427,2.13
32,75-103,390000,75,PARIS 03,75003,33 RUE CHARLOT,Appartement,2,29,48.8626548993207,2.3616499122917,13448,2059,227569.1,31200.0,940,1.74
32,75-103,413950,75,PARIS 03,75003,32 RUE DEBELLEYME,Appartement,2,30,48.8620737922292,2.3636301384361,13798,2185,241544.18,33116.0,973,1.69
32,75-103,759400,75,PARIS 03,75003,7 RUE FROISSART,Appartement,3,60,48.8613928031746,2.3660495176987,12657,4008,443117.89,60752.0,1945,1.85
32,75-103,555000,75,PARIS 03,75003,11 RUE PORTEFOIN,Appartement,2,43,48.863558439233,2.35955214924442,12907,2929,323848.34,44400.0,1394,1.81
32,75-103,335000,75,PARIS 03,75003,3 RUE DES FONTAINES DU TEMPLE,Appartement,2,33,48.8654586713247,2.3598515486985,10152,1768,195476.02,26800.0,1070,2.3
32,75-103,307750,75,PARIS 03,75003,22 RUE NOTRE-DAME DE NAZARETH,Appartement,2,27,48.8673331466334,2.36025206369427,11398,1624,179575.36,24620.0,875,2.05
32,75-103,657200,75,PARIS 03,75003,90 RUE DES ARCHIVES,Appartement,2,46,48.8630896486364,2.36109738451607,14287,3469,383483.11,52576.0,1491,1.64
32,75-103,378000,75,PARIS 03,75003,6 RUE DEBELLEYME,Appartement,2,38,48.860576000915,2.36413430138602,9947,1995,220566.98,30240.0,1232,2.35
32,75-103,644900,75,PARIS 03,75003,92 RUE DE TURENNE,Appartement,2,52,48.8616528336291,2.36481449644235,12402,3404,376305.93,51592.0,1686,1.89
32,75-103,950000,75,PARIS 03,75003,11 RUE DE PICARDIE,Appartement,3,64,48.8635442129444,2.36226613704525,14844,5014,554334.99,76000.0,2075,1.58
32,75-103,639307,75,PARIS 03,75003,76 RUE BEAUBOURG,Appartement,2,45,48.8640024077461,2.35524235836239,14207,3374,373042.36,51144.56,1459,1.65
32,75-103,384750,75,PARIS 03,75003,9 RUE BARBETTE,Appartement,2,36,48.8586505651437,2.36079489390518,10688,2031,224505.67,30780.0,1167,2.19
32,75-103,675000,75,PARIS 03,75003,20 RUE CHARLOT,Appartement,4,60,48.8619606013571,2.36184740234665,11250,3563,393869.6,54000.0,1945,2.08
32,75-103,525000,75,PARIS 03,75003,9 RUE DU PONT AUX CHOUX,Appartement,3,44,48.8608316877572,2.36635995474699,11932,2771,306343.02,42000.0,1427,1.96
32,75-103,949320,75,PARIS 03,75003,21A PL DES VOSGES,Appartement,2,66,48.8567902608824,2.36508678221866,14384,5011,553938.21,75945.6,2140,1.63
32,75-103,395000,75,PARIS 03,75003,22 RUE MESLAY,Appartement,3,28,48.8678957505914,2.36029559441522,14107,2085,230486.66,31600.0,908,1.66
32,75-103,395000,75,PARIS 03,75003,3 RUE DE MONTMORENCY,Appartement,3,44,48.8624008586577,2.35703117025885,8977,2085,230486.66,31600.0,1427,2.61
32,75-103,777600,75,PARIS 03,75003,236 RUE SAINT MARTIN,Appartement,3,63,48.8643846246445,2.3533393242929,12343,4104,453737.78,62208.0,2043,1.89
32,75-103,435950,75,PARIS 03,75003,3 RUE DU FOIN,Appartement,3,55,48.8568024533901,2.36541187087901,7926,2301,254381.41,34876.0,1783,2.95
32,75-103,950000,75,PARIS 03,75003,78 RUE DES ARCHIVES,Appartement,2,64,48.8625846005402,2.36033892097876,14844,5014,554334.99,76000.0,2075,1.58
32,75-103,116500,75,PARIS 03,75003,19 RUE MESLAY,Appartement,2,20,48.8675356009355,2.36033129407558,5825,615,67978.98,9320.0,648,4.02
32,75-103,862900,75,PARIS 03,75003,10 RUE DES FRANCS BOURGEOIS,Appartement,4,63,48.8569175961924,2.36336334039439,13697,4555,503511.23,69032.0,2043,1.71
32,75-103,539800,75,PARIS 03,75003,130 RUE DU TEMPLE,Appartement,2,40,48.863417413897,2.35850773186803,13495,2849,314978.98,43184.0,1297,1.73
32,75-103,509700,75,PARIS 03,75003,42 RUE DE MONTMORENCY,Appartement,2,36,48.8636132494191,2.35357569123923,14158,2690,297415.31,40776.0,1167,1.65
32,75-103,810000,75,PARIS 03,75003,59 RUE DES GRAVILLIERS,Appartement,3,75,48.8642002701067,2.35461212296836,10800,4275,472643.52,64800.0,2432,2.17
32,75-103,600000,75,PARIS 03,75003,6 RUE DES FILLES DU CALVAIRE,Appartement,2,49,48.8621690766266,2.36532058097905,12245,3167,350106.31,48000.0,1589,1.91
32,75-103,650000,75,PARIS 03,75003,46 RUE DES FRANCS BOURGEOIS,Appartement,2,52,48.8588913282725,2.35885000881969,12500,3431,379281.84,52000.0,1686,1.87
32,75-103,454500,75,PARIS 03,75003,347 RUE SAINT MARTIN,Appartement,3,56,48.8683522485209,2.35479136042582,8116,2399,265205.53,36360.0,1816,2.88
32,75-103,547400,75,PARIS 03,75003,28 RUE BEAUBOURG,Appartement,2,35,48.8617606771982,2.35429445505446,15640,2889,319413.66,43792.0,1135,1.5
32,75-103,296970,75,PARIS 03,75003,35 RUE NOTRE-DAME DE NAZARETH,Appartement,2,24,48.8673293348725,2.3581482631119,12374,1568,173285.12,23757.600000000002,778,1.89
32,75-103,560000,75,PARIS 03,75003,70 RUE DE SAINTONGE,Appartement,2,41,48.8643601126854,2.36566574163038,13659,2956,326765.89,44800.0,1329,1.71
32,75-103,722015,75,PARIS 03,75003,58 RUE DE TURENNE,Appartement,3,48,48.8588706552985,2.36469464561866,15042,3811,421303.35,57761.200000000004,1556,1.55
32,75-103,347770,75,PARIS 03,75003,219 RUE SAINT MARTIN,Appartement,2,33,48.8642510658303,2.35278999404265,10538,1836,202927.45,27821.600000000002,1070,2.22
32,75-103,470600,75,PARIS 03,75003,75 RUE DES ARCHIVES,Appartement,2,44,48.8630267457647,2.35963915517611,10695,2484,274600.05,37648.0,1427,2.19
32,75-103,373000,75,PARIS 03,75003,43 RUE DE MONTMORENCY,Appartement,2,20,48.8633243190634,2.35352283610755,18650,1969,217649.42,29840.0,648,1.25
32,75-103,620000,75,PARIS 03,75003,22 RUE DUPETIT-THOUARS,Appartement,3,50,48.8658021341326,2.36134781668757,12400,3273,361776.52,49600.0,1621,1.89
32,75-103,390000,75,PARIS 03,75003,14 RUE MESLAY,Appartement,2,30,48.867697857289,2.36160249747428,13000,2059,227569.1,31200.0,973,1.8
32,75-103,700000,75,PARIS 03,75003,77 RUE NOTRE-DAME DE NAZARETH,Appartement,3,78,48.8679166628594,2.35419604150496,8974,3695,408457.36,56000.0,2529,2.61
32,75-103,570000,75,PARIS 03,75003,50 RUE MESLAY,Appartement,3,56,48.8684995511275,2.35697464265248,10179,3009,332601.0,45600.0,1816,2.3
32,75-103,435000,75,PARIS 03,75003,163 RUE SAINT MARTIN,Appartement,2,33,48.8624749902782,2.35173015614414,13182,2296,253827.08,34800.0,1070,1.77
32,75-103,524000,75,PARIS 03,75003,63 RUE DE SAINTONGE,Appartement,3,37,48.8644173158247,2.36534418451932,14162,2766,305759.51,41920.0,1200,1.65
32,75-103,380000,75,PARIS 03,75003,36 RUE DE SAINTONGE,Appartement,2,34,48.8626001464806,2.36365710379204,11176,2006,221734.0,30400.0,1102,2.09
32,75-103,524520,75,PARIS 03,75003,171 RUE DU TEMPLE,Appartement,2,39,48.8651510827554,2.35952029217085,13449,2769,306062.94,41961.6,1264,1.74
32,75-103,685000,75,PARIS 03,75003,34 RUE DE POITOU,Appartement,2,45,48.8618656505079,2.36211244158866,15222,3616,399704.71,54800.0,1459,1.54
32,75-103,820000,75,PARIS 03,75003,133 RUE DU TEMPLE,Appartement,2,50,48.8636537952301,2.35815530983746,16400,4328,478478.63,65600.0,1621,1.43
32,75-103,524000,75,PARIS 03,75003,38 RUE DU VERTBOIS,Appartement,2,47,48.8671429973475,2.35784520072092,11149,2766,305759.51,41920.0,1524,2.1
32,75-103,468500,75,PARIS 03,75003,30 RUE DE TURBIGO,Appartement,2,35,48.8644062754999,2.35216136266388,13386,2473,273374.68,37480.0,1135,1.75
32,75-103,487000,75,PARIS 03,75003,30 RUE DES GRAVILLIERS,Appartement,2,43,48.8641781484428,2.35663075484913,11326,2571,284169.62,38960.0,1394,2.07
32,75-103,570000,75,PARIS 03,75003,9 RUE DU PONT AUX CHOUX,Appartement,2,47,48.8608316877572,2.36635995474699,12128,3009,332601.0,45600.0,1524,1.93
32,75-103,205000,75,PARIS 03,75003,90 RUE DES ARCHIVES,Appartement,2,30,48.8630896486364,2.36109738451607,6833,1082,119619.66,16400.0,973,3.42
32,75-103,879100,75,PARIS 03,75003,70 RUE DE SAINTONGE,Appartement,4,75,48.8643601126854,2.36566574163038,11721,4640,512964.1,70328.0,2432,2.0
32,75-103,839870,75,PARIS 03,75003,24 RUE MICHEL LE COMTE,Appartement,3,78,48.8626812736309,2.35560997901823,10768,4433,490072.98,67189.6,2529,2.17
32,75-103,500000,75,PARIS 03,75003,11 BD DU TEMPLE,Appartement,2,56,48.8637051748518,2.36582710222298,8929,2639,291755.26,40000.0,1816,2.62
32,75-103,678850,75,PARIS 03,75003,5 RUE DE BEARN,Appartement,2,90,48.8569544950862,2.36582395652508,7543,3583,396116.12,54308.0,2918,3.1
32,75-103,727750,75,PARIS 03,75003,21 RUE REAUMUR,Appartement,3,60,48.8650740756529,2.35731587123007,12129,3841,424649.78,58220.0,1945,1.93
32,75-103,485000,75,PARIS 03,75003,4 RUE DU VERTBOIS,Appartement,2,60,48.8667494286824,2.36020284082655,8083,2560,283002.6,38800.0,1945,2.89
32,75-103,450000,75,PARIS 03,75003,16 RUE DES GRAVILLIERS,Appartement,2,62,48.8639004499935,2.35749386431373,7258,2375,262579.73,36000.0,2010,3.22
32,75-103,760000,75,PARIS 03,75003,97 RUE VIEILLE DU TEMPLE,Appartement,2,49,48.8602986038004,2.36115774892757,15510,4012,443468.0,60800.0,1589,1.51
32,75-103,485000,75,PARIS 03,75003,97 RUE VIEILLE DU TEMPLE,Appartement,2,40,48.8602986038004,2.36115774892757,12125,2560,283002.6,38800.0,1297,1.93
32,75-103,631500,75,PARIS 03,75003,24 RUE REAUMUR,Appartement,3,54,48.8652729008531,2.35833304682029,11694,3333,368486.89,50520.0,1751,2.0
32,75-103,983000,75,PARIS 03,75003,75 RUE VIEILLE DU TEMPLE,Appartement,2,70,48.8592401420954,2.35882833295077,14043,5189,573590.84,78640.0,2270,1.67
32,75-103,800000,75,PARIS 03,75003,6 RUE DU PONT AUX CHOUX,Appartement,3,56,48.8611537530181,2.36643565409464,14286,4223,466808.42,64000.0,1816,1.64
32,75-103,325700,75,PARIS 03,75003,56 RUE CHAPON,Appartement,2,30,48.8642343871595,2.35384288127008,10857,1719,190049.38,26056.0,973,2.15
32,75-103,562500,75,PARIS 03,75003,6 RUE DES HAUDRIETTES,Appartement,2,37,48.861934220283,2.35791226605941,15203,2969,328224.67,45000.0,1200,1.54
32,75-103,730000,75,PARIS 03,75003,17 RUE DE BRETAGNE,Appartement,2,52,48.8622864002418,2.36337334248659,14038,3853,425962.68,58400.0,1686,1.67
32,75-103,700000,75,PARIS 03,75003,10 RUE DES GRAVILLIERS,Appartement,2,29,48.8636885987966,2.35787791491515,24138,3695,408457.36,56000.0,940,0.97
32,75-103,375200,75,PARIS 03,75003,14 RUE DE LA CORDERIE,Appartement,2,29,48.8655322315051,2.36294983152814,12938,1980,218933.15,30016.0,940,1.81
32,75-103,395300,75,PARIS 03,75003,41 RUE DE POITOU,Appartement,2,26,48.861647672398,2.36154036584537,15204,2087,230661.71,31624.0,843,1.54
32,75-103,705000,75,PARIS 03,75003,41 RUE NOTRE-DAME DE NAZARETH,Appartement,3,52,48.8674071786763,2.35755855066989,13558,3721,411374.92,56400.0,1686,1.73
32,75-103,304870,75,PARIS 03,75003,12 RUE DES HAUDRIETTES,Appartement,2,24,48.8619028091883,2.35717458745241,12703,1609,177894.85,24389.600000000002,778,1.84
32,75-103,534050,75,PARIS 03,75003,20 RUE DES COUTURES SAINT GERVAIS,Appartement,2,39,48.8603890858829,2.36213735105405,13694,2819,311623.79,42724.0,1264,1.71
32,75-103,460000,75,PARIS 03,75003,75 RUE DE TURBIGO,Appartement,2,39,48.8664941249861,2.35989003940557,11795,2428,268414.84,36800.0,1264,1.98
32,75-103,607000,75,PARIS 03,75003,4 RUE FROISSART,Appartement,2,47,48.8616249545444,2.36637835749422,12915,3204,354190.89,48560.0,1524,1.81
32,75-103,712400,75,PARIS 03,75003,13 RUE COMMINES,Appartement,3,62,48.8621318886018,2.36583044084431,11490,3760,415692.9,56992.0,2010,2.04
32,75-103,360000,75,PARIS 03,75003,223 RUE SAINT MARTIN,Appartement,2,37,48.8643327521024,2.35250712355167,9730,1900,210063.79,28800.0,1200,2.4
32,75-103,610000,75,PARIS 03,75003,22 RUE NOTRE-DAME DE NAZARETH,Appartement,2,45,48.8673331466334,2.36025206369427,13556,3220,355941.42,48800.0,1459,1.73
32,75-103,726500,75,PARIS 03,75003,10 RUE DES FONTAINES DU TEMPLE,Appartement,2,49,48.8657456008876,2.35918104768806,14827,3835,423920.39,58120.0,1589,1.58
32,75-103,365000,75,PARIS 03,75003,138 RUE DU TEMPLE,Appartement,2,23,48.8636664002957,2.3588554005155,15870,1927,212981.34,29200.0,746,1.47
32,75-103,547686,75,PARIS 03,75003,15 RUE ELZEVIR,Appartement,3,67,48.8588463907392,2.36197829119446,8174,2891,319580.54,43814.88,2172,2.86
32,75-103,755000,75,PARIS 03,75003,43 RUE DES TOURNELLES,Appartement,3,62,48.8581173149521,2.36700834775931,12177,3985,440550.44,60400.0,2010,1.92
32,75-103,350000,75,PARIS 03,75003,57 RUE AU MAIRE,Appartement,2,38,48.8648340500515,2.35457746072053,9211,1847,204228.68,28000.0,1232,2.54
32,75-103,309000,75,PARIS 03,75003,3 BD SAINT MARTIN,Appartement,2,28,48.867697857289,2.36160249747428,11036,1631,180304.75,24720.0,908,2.12
32,75-103,270000,75,PARIS 03,75003,10 RUE DES FRANCS BOURGEOIS,Appartement,2,36,48.8569175961924,2.36336334039439,7500,1425,157547.84,21600.0,1167,3.12
32,75-103,840000,75,PARIS 03,75003,10 RUE DES FRANCS BOURGEOIS,Appartement,3,78,48.8569175961924,2.36336334039439,10769,4434,490148.84,67200.0,2529,2.17
32,75-103,300000,75,PARIS 03,75003,5 RUE CHARLES-FRANCOIS DUPUIS,Appartement,2,24,48.8653468134641,2.36318077264671,12500,1584,175053.16,24000.0,778,1.87
33,75-104,915000,75,PARIS 04,75004,3 RUE MALHER,Appartement,3,67,48.8556326370149,2.3609825631492,13657,4830,533912.13,73200.0,2216,1.75
33,75-104,800000,75,PARIS 04,75004,27 RUE DU BOURG TIBOURG,Appartement,2,67,48.85757157195,2.35618797336398,11940,4223,466808.42,64000.0,2216,2.0
33,75-104,630000,75,PARIS 04,75004,41 BD HENRI IV,Appartement,2,38,48.8526643302589,2.36662164788613,16579,3325,367611.63,50400.0,1257,1.44
33,75-104,730000,75,PARIS 04,75004,13 RUE DES TOURNELLES,Appartement,2,44,48.8543998656097,2.36701645778925,16591,3853,425962.68,58400.0,1455,1.44
33,75-104,650400,75,PARIS 04,75004,13 RUE DES ECOUFFES,Appartement,2,50,48.8568581056098,2.35844299799701,13008,3433,379515.24,52032.0,1654,1.83
33,75-104,458180,75,PARIS 04,75004,19 RUE DE TURENNE,Appartement,2,33,48.8558480034985,2.36365319895641,13884,2418,267352.85,36654.4,1091,1.72
33,75-104,457000,75,PARIS 04,75004,44 RUE SAINT ANTOINE,Appartement,2,35,48.8542690850709,2.36466472934956,13057,2412,266664.31,36560.0,1158,1.83
33,75-104,860000,75,PARIS 04,75004,10 RUE BOUTAREL,Appartement,2,45,48.8524476505475,2.35410104621709,19111,4539,501819.05,68800.0,1488,1.25
33,75-104,600000,75,PARIS 04,75004,19 RUE DE TURENNE,Appartement,2,48,48.8558480034985,2.36365319895641,12500,3167,350106.31,48000.0,1587,1.91
33,75-104,329920,75,PARIS 04,75004,6 RUE LE REGRATTIER,Appartement,2,20,48.85191915857,2.354630991258,16496,1741,192511.79,26393.600000000002,661,1.45
33,75-104,559300,75,PARIS 04,75004,3 RUE CRILLON,Appartement,2,50,48.8486682159977,2.36508456865088,11186,2952,326357.43,44744.0,1654,2.13
33,75-104,300000,75,PARIS 04,75004,2 RUE BOUTAREL,Appartement,2,21,48.8521693479175,2.35389750315873,14286,1584,175053.16,24000.0,695,1.67
33,75-104,404500,75,PARIS 04,75004,123 RUE SAINT ANTOINE,Appartement,2,33,48.8549727374595,2.36025484618458,12258,2135,236030.01,32360.0,1091,1.95
33,75-104,600000,75,PARIS 04,75004,32 RUE SAINT PAUL,Appartement,3,83,48.8539058496111,2.36246674820437,7229,3167,350106.31,48000.0,2745,3.3
33,75-104,285000,75,PARIS 04,75004,1 RUE CASTEX,Appartement,2,26,48.8525044933709,2.36570184113878,10962,1504,166300.5,22800.0,860,2.18
33,75-104,817000,75,PARIS 04,75004,135 RUE SAINT ANTOINE,Appartement,6,140,48.8551297660031,2.35959739615757,5836,4312,476728.1,65360.0,4630,4.09
33,75-104,950000,75,PARIS 04,75004,44 RUE VIEILLE DU TEMPLE,Appartement,4,55,48.8579361233942,2.35821102952655,17273,5014,554334.99,76000.0,1819,1.38
33,75-104,340000,75,PARIS 04,75004,73 RUE SAINT ANTOINE,Appartement,2,31,48.8542681943335,2.36308938330607,10968,1795,198393.58,27200.0,1025,2.18
33,75-104,539000,75,PARIS 04,75004,19 RUE DU TEMPLE,Appartement,2,40,48.8586932565475,2.35324609685362,13475,2845,314512.17,43120.0,1323,1.77
33,75-104,628500,75,PARIS 04,75004,9 RUE BEAUTREILLIS,Appartement,2,30,48.8528676997556,2.36329331642138,20950,3317,366736.36,50280.0,992,1.14
33,75-104,786750,75,PARIS 04,75004,53 RUE SAINT ANTOINE,Appartement,2,54,48.8538794165056,2.36415257600736,14569,4153,459076.9,62940.0,1786,1.64
33,75-104,682000,75,PARIS 04,75004,40 RUE SAINT PAUL,Appartement,3,45,48.8543152033301,2.36277136013751,15156,3600,397954.18,54560.0,1488,1.57
33,75-104,578000,75,PARIS 04,75004,37 QUAI D ANJOU,Appartement,2,30,48.8520922619545,2.35715279303812,19267,3051,337269.08,46240.0,992,1.24
33,75-104,465000,75,PARIS 04,75004,32 RUE DES TOURNELLES,Appartement,2,30,48.8554294985935,2.36743178180636,15500,2454,271332.39,37200.0,992,1.54
33,75-104,640000,75,PARIS 04,75004,55 RUE DU TEMPLE,Appartement,2,47,48.8602063957799,2.35436231702778,13617,3378,373446.73,51200.0,1554,1.75
33,75-104,650000,75,PARIS 04,75004,24 RUE SAINT PAUL,Appartement,2,55,48.853608899027,2.36218051215931,11818,3431,379281.84,52000.0,1819,2.02
33,75-104,445000,75,PARIS 04,75004,9 RUE DES LIONS SAINT PAUL,Appartement,2,44,48.8522780345296,2.36188066289893,10114,2349,259662.18,35600.0,1455,2.36
33,75-104,861400,75,PARIS 04,75004,43 RUE SAINT MERRI,Appartement,3,78,48.8599111718495,2.35106068434883,11044,4547,502635.96,68912.0,2580,2.16
33,75-104,430000,75,PARIS 04,75004,84 RUE SAINT MARTIN,Appartement,2,43,48.8594617400928,2.35074935543915,10000,2270,250909.52,34400.0,1422,2.39
33,75-104,485000,75,PARIS 04,75004,35 RUE STE CROIX BRETONNERIE,Appartement,3,38,48.8585207582597,2.35486918024136,12763,2560,283002.6,38800.0,1257,1.87
33,75-104,910000,75,PARIS 04,75004,3 BD MORLAND,Appartement,3,70,48.8477014866957,2.36488587961792,13000,4803,530994.57,72800.0,2315,1.84
33,75-104,590000,75,PARIS 04,75004,32 RUE SAINT PAUL,Appartement,2,43,48.8539058496111,2.36246674820437,13721,3114,344271.21,47200.0,1422,1.74
33,75-104,552000,75,PARIS 04,75004,21 RUE JEAN BEAUSIRE,Appartement,3,48,48.8549193313907,2.36830850771522,11500,2914,322097.81,44160.0,1587,2.07
33,75-104,675000,75,PARIS 04,75004,37 QUAI D ANJOU,Appartement,2,37,48.8520922619545,2.35715279303812,18243,3563,393869.6,54000.0,1224,1.31
33,75-104,770000,75,PARIS 04,75004,44 RUE SAINT ANTOINE,Appartement,3,60,48.8542690850709,2.36466472934956,12833,4064,449303.1,61600.0,1984,1.86
33,75-104,910000,75,PARIS 04,75004,16 RUE CHARLEMAGNE,Appartement,4,81,48.8546092891155,2.35996938594612,11235,4803,530994.57,72800.0,2679,2.12
33,75-104,647000,75,PARIS 04,75004,39 RUE STE CROIX BRETONNERIE,Appartement,2,42,48.8585402884262,2.35403040918792,15405,3415,377531.31,51760.0,1389,1.55
33,75-104,653000,75,PARIS 04,75004,1 IMP GUEMENEE,Appartement,3,43,48.8539244493308,2.36559356549232,15186,3447,381032.37,52240.0,1422,1.57
33,75-104,832531,75,PARIS 04,75004,123 RUE SAINT ANTOINE,Appartement,4,64,48.8549727374595,2.36025484618458,13008,4394,485790.6,66602.48,2117,1.83
33,75-104,310000,75,PARIS 04,75004,5 RUE JEAN BEAUSIRE,Appartement,2,27,48.8540915102069,2.36799432537037,11481,1636,180888.26,24800.0,893,2.08
33,75-104,523810,75,PARIS 04,75004,13 QUAI AUX FLEURS,Appartement,2,28,48.8541894351545,2.35139406226849,18708,2765,305648.65,41904.8,926,1.28
33,75-104,921450,75,PARIS 04,75004,6 RUE DES GUILLEMITES,Appartement,3,63,48.8580336602872,2.35762985024926,14626,4864,537675.77,73716.0,2084,1.63
33,75-104,956900,75,PARIS 04,75004,67 RUE RAMBUTEAU,Appartement,3,69,48.8618021006852,2.35056867067153,13868,5051,558361.22,76552.0,2282,1.72
33,75-104,600000,75,PARIS 04,75004,115 RUE SAINT ANTOINE,Appartement,2,50,48.8548886987032,2.36061781340355,12000,3167,350106.31,48000.0,1654,1.99
33,75-104,817500,75,PARIS 04,75004,12 RUE DES HOSPIT ST GERVAIS,Appartement,3,55,48.8581104988999,2.3593136990613,14864,4315,477019.85,65400.0,1819,1.61
33,75-104,642850,75,PARIS 04,75004,6 QUAI DU MARCHE NEUF,Appartement,3,46,48.8543363301392,2.34560818181007,13975,3393,375109.74,51428.0,1521,1.71
33,75-104,933350,75,PARIS 04,75004,52 RUE ST LOUIS EN L ILE,Appartement,2,53,48.8521015002556,2.35636449549871,17610,4927,544619.54,74668.0,1753,1.35
33,75-104,390000,75,PARIS 04,75004,13 RUE BEAUTREILLIS,Appartement,3,33,48.8531360002933,2.36363134419539,11818,2059,227569.1,31200.0,1091,2.02
33,75-104,415000,75,PARIS 04,75004,62 RUE QUINCAMPOIX,Appartement,2,42,48.8616359451874,2.35102733838881,9881,2191,242156.87,33200.0,1389,2.41
33,75-104,620000,75,PARIS 04,75004,6 RUE DE JARENTE,Appartement,2,49,48.8559910461792,2.36310828061891,12653,3273,361776.52,49600.0,1621,1.89
33,75-104,850000,75,PARIS 04,75004,13 RUE DE LA CERISAIE,Appartement,3,72,48.8516391970935,2.36585994387508,11806,4487,495983.94,68000.0,2381,2.02
33,75-104,765000,75,PARIS 04,75004,8 RUE SAINT BON,Appartement,3,78,48.8584021368783,2.35079679248021,9808,4038,446385.55,61200.0,2580,2.43
33,75-104,320000,75,PARIS 04,75004,2 RUE BRISEMICHE,Appartement,2,32,48.8591687655415,2.35161125118365,10000,1689,186723.37,25600.0,1058,2.39
33,75-104,499000,75,PARIS 04,75004,24 RUE DU TEMPLE,Appartement,2,35,48.858900444282,2.35377393843979,14257,2634,291171.75,39920.0,1158,1.67
33,75-104,780000,75,PARIS 04,75004,3 RUE DU PAS DE LA MULE,Appartement,2,60,48.855637286987,2.36789187399293,13000,4117,455138.21,62400.0,1984,1.84
33,75-104,576700,75,PARIS 04,75004,24 RUE DE SEVIGNE,Appartement,2,36,48.8562997424567,2.36287242733235,16019,3044,336510.52,46136.0,1191,1.49
33,75-104,880000,75,PARIS 04,75004,41 RUE DES ARCHIVES,Appartement,4,67,48.8599932057817,2.35654915933136,13134,4645,513489.26,70400.0,2216,1.82
33,75-104,551000,75,PARIS 04,75004,3 RUE D ORMESSON,Appartement,2,30,48.8550904170552,2.36289289046673,18367,2908,321514.3,44080.0,992,1.3
33,75-104,580000,75,PARIS 04,75004,12 RUE BEAUTREILLIS,Appartement,2,48,48.8528601396741,2.36381470337155,12083,3061,338436.1,46400.0,1587,1.97
33,75-104,815000,75,PARIS 04,75004,13 RUE RAMBUTEAU,Appartement,4,63,48.8603582895185,2.3556460411832,12937,4302,475561.07,65200.0,2084,1.84
33,75-104,950485,75,PARIS 04,75004,24 RUE DE SEVIGNE,Appartement,3,72,48.8562997424567,2.36287242733235,13201,5017,554618.0,76038.8,2381,1.81
33,75-104,300000,75,PARIS 04,75004,20 RUE DU BOURG TIBOURG,Appartement,2,25,48.8574186454613,2.35656413896469,12000,1584,175053.16,24000.0,827,1.99
33,75-104,727264,75,PARIS 04,75004,42 RUE VIEILLE DU TEMPLE,Appartement,2,45,48.8578907591442,2.35805149369449,16161,3839,424366.2,58181.12,1488,1.48
33,75-104,820000,75,PARIS 04,75004,4 RUE JACQUES COEUR,Appartement,4,64,48.8520763882427,2.36731911285594,12812,4328,478478.63,65600.0,2117,1.86
33,75-104,824500,75,PARIS 04,75004,56 RUE DU TEMPLE,Appartement,3,78,48.8603330839249,2.35538425640291,10571,4352,481104.42,65960.0,2580,2.26
33,75-104,490000,75,PARIS 04,75004,1 RUE CASTEX,Appartement,2,40,48.8525044933709,2.36570184113878,12250,2586,285920.16,39200.0,1323,1.95
33,75-104,918100,75,PARIS 04,75004,71 RUE RAMBUTEAU,Appartement,3,85,48.8617534153254,2.35040344379287,10801,4846,535721.01,73448.0,2811,2.21
33,75-104,890000,75,PARIS 04,75004,2B RUE CRILLON,Appartement,3,88,48.848483049741,2.36547425813789,10114,4698,519324.36,71200.0,2910,2.36
33,75-104,799000,75,PARIS 04,75004,22 RUE FRANCOIS MIRON,Appartement,3,51,48.8557680851865,2.3558782831422,15667,4217,466224.91,63920.0,1687,1.52
33,75-104,570000,75,PARIS 04,75004,52 RUE DU ROI DE SICILE,Appartement,2,30,48.856662687915,2.3574149282604,19000,3009,332601.0,45600.0,992,1.26
33,75-104,420000,75,PARIS 04,75004,6 RUE DE BIRAGUE,Appartement,2,34,48.8541903197011,2.36513134714908,12353,2217,245074.42,33600.0,1124,1.93
33,75-104,403680,75,PARIS 04,75004,16 RUE SAINT ANTOINE,Appartement,2,32,48.8540365574997,2.36666834322903,12615,2131,235551.53,32294.4,1058,1.89
33,75-104,715000,75,PARIS 04,75004,51 RUE ST LOUIS EN L ILE,Appartement,2,47,48.8519398976997,2.35531323922042,15213,3774,417210.02,57200.0,1554,1.57
33,75-104,458985,75,PARIS 04,75004,44 RUE DU ROI DE SICILE,Appartement,2,40,48.856505341894,2.35762973687901,11475,2423,267822.58,36718.8,1323,2.08
33,75-104,560000,75,PARIS 04,75004,22 RUE SAINT PAUL,Appartement,3,42,48.8535219018771,2.3621185242418,13333,2956,326765.89,44800.0,1389,1.79
33,75-104,392000,75,PARIS 04,75004,6 RUE DES ROSIERS,Appartement,2,29,48.8568508627456,2.36035631412352,13517,2069,228736.12,31360.0,959,1.76
